,word,score,word_count
776,ever,-0.0002046319230768356,59
777,"leave,",9.938836741169626e-05,5
778,disappear.,-0.0008170089103007033,3
779,"go,",-0.0007715149376410106,3
780,die.,0.0003674298980749077,12
781,scary,-0.0002781099019005293,27
782,shark,9.285703571343355e-05,9
783,attacks,-0.00036166322397432885,24
784,australia's,5.496643046474977e-06,1
785,beaches.,-7.096784620785002e-05,2
786,surfer,5.496643046474977e-06,1
787,knowing,0.00045411269907907073,22
788,anytime,-0.0001200510525892954,4
789,danger,-0.00014986028209183007,17
790,since,-0.0004871420492990859,96
791,surfing,5.496643046474977e-06,1
792,under,-0.0004215827540086013,29
793,whether,-0.0007769168576736358,20
794,huge,-0.000258888201875949,31
795,preying,5.496643046474977e-06,1
796,strike,-0.0001525296234614062,3
797,fresh,0.0005084160696106762,4
798,meal.,-0.0003054598893034684,2
799,cautious,-0.00029812533850986255,2
800,water,0.00017173922314802547,67
801,realize,-0.00023993139479896493,26
802,dangers,0.00046220942473231236,6
803,deciding,0.0007414410978503838,2
804,water.,3.101101786819159e-05,18
805,orangutans.,0.0001864033419800156,1
806,must,0.00030841886918969757,105
807,condition,0.0003465111488466867,7
808,found.,-0.0005534896681683676,2
809,never,-8.782776372942197e-05,149
810,bought,-0.0004991043650114888,3
811,trades,0.0001864033419800156,1
812,domesticated,0.0001864033419800156,1
813,situation.,0.0001979162604725026,30
814,taken,0.00028616918597482193,45
815,of.,0.0001403683882977468,11
816,recover,0.000529052274542437,5
817,came,-0.0003904112232642027,23
818,from.,-0.0001486404913460149,10
819,knew,-0.0003747823231804166,20
820,doesnt',-0.0013230453242598136,1
821,fully,-0.00023730975545730929,14
822,actions.,-0.0008838059593934607,5
823,putting,-0.0008027407639571276,16
824,topic,-0.0012191723246127771,3
825,burner,-0.0013230453242598136,1
826,concentrate.,-0.0013230453242598136,1
827,say,-0.0004792830438204051,80
828,point,-0.0004641221880218971,30
829,"presidency,",-0.0004253335922117509,3
830,looked,-0.00024117687348987395,6
831,kind,-0.00025514585124789864,106
832,"place,",-0.0005094140263484059,7
833,happen,-0.0002882904222634623,61
834,you're,-0.0005095262678577796,25
835,"illegally,",-0.0007167461735315801,2
836,here.,-0.00022848316226602123,25
837,sympathy.,-0.00010992868541663368,2
838,"sure,",-0.0010681378778673433,3
839,parents,0.0003681273212727343,43
840,brought,-0.0001733871376552069,22
841,"here,",-6.468406761090737e-05,10
842,choice...but,-0.0005693124086589781,1
843,legally.,-0.0004614983620684635,2
844,sympathy,-0.00011056523172403133,16
845,illegally.,-0.0005693124086589781,1
846,right...and,-0.0005693124086589781,1
847,rules,-0.0007227878085139234,5
848,reason.,-0.00033480051862512164,16
849,tensing,-0.0005156278557979021,1
850,later,-6.800758825279663e-05,21
851,fired.,-0.0010114888909011673,2
852,"tensing,",-0.0005156278557979021,1
853,"26,",-0.0005156278557979021,1
854,testified,-0.0005156278557979021,1
855,feared,0.0003945956060238132,2
856,killed.,0.0005234257396902108,16
857,prosecutors,-0.000987135431237031,2
858,said,-0.00020947162898365257,81
859,repeatedly,-4.5361706213237576e-05,4
860,evidence,-0.0006757408784904702,16
861,contradicted,-0.0005156278557979021,1
862,tensing’s,-0.0005156278557979021,1
863,story.,0.00036122151661531504,22
864,judge,-0.0009317002915646472,7
865,megan,-0.0005156278557979021,1
866,shanahan,-0.0005156278557979021,1
867,saturday,-0.0003384119663708892,4
868,jury,-0.0004241003727298456,6
869,10,0.0003693370836480744,12
870,whites,-0.0005156278557979021,1
871,two,0.000148847035692173,72
872,blacks,-0.0008347482881440508,4
873,deliberating,-0.0005156278557979021,1
874,morning,-0.0003386921962634612,5
875,getting,-0.0004721882850703407,81
876,night’s,-0.0005156278557979021,1
877,decision.,-2.9203969201555924e-05,4
878,“it’s,-0.00029450304956627507,3
879,obvious,-0.0009042697934484066,8
880,sincere,-0.0005156278557979021,1
881,conscientious,-0.0005156278557979021,1
882,"effort,”",-0.0005156278557979021,1
883,before,-0.000252193222603944,80
884,setting,-0.00016499739790612955,3
885,hearing,5.493539227948453e-05,25
886,date,4.8526792912904696e-05,5
887,nov.,0.0009775663699575592,3
888,28,-0.0005156278557979021,1
889,determine,-0.00010029646791634959,3
890,case,-0.0004154789842834878,23
891,re-tried.,-0.0005156278557979021,1
892,county,-0.00015945289748551278,5
893,prosecutor,-0.0005156278557979021,1
894,joe,-0.0005613567451390129,2
895,deters,-0.0005156278557979021,1
896,he’ll,-0.0005156278557979021,1
897,decide,-0.0003001704542332474,9
898,next,-0.000324721185340775,29
899,weeks,0.00020647780205586115,7
900,again.,-0.00039599571532866046,29
901,attorney,0.000490827415189301,8
902,al,-0.0005156278557979021,1
903,"gerhardstein,",-0.0005156278557979021,1
904,represents,0.0002226246931469136,3
905,dubose,-0.0005156278557979021,1
906,"family,",0.0006447737234772045,11
907,another,-0.00034921741973151086,113
908,trial,-0.0009583758370460297,4
909,can’t,-7.227467563413536e-07,6
910,couldn’t,-0.0005156278557979021,1
911,conclusion.,-0.0005156278557979021,1
912,“with,-0.0005156278557979021,1
913,video,-0.0004793236409979614,12
914,horribly,-3.968774950105095e-05,1
915,about.,4.820247752799346e-05,22
916,sheer,0.0002697317275412085,2
917,number,-2.538269963194109e-05,23
918,dying,0.0004354187109764214,26
919,"day,",-8.809311912629005e-05,13
920,escape,-0.00011665396518830155,7
921,"boats,",-3.968774950105095e-05,1
922,quite,-0.00038548911951898936,34
923,alarming.,-0.00034506679121501337,8
924,equaling,-3.968774950105095e-05,1
925,gang,-3.968774950105095e-05,1
926,violence,-0.00022018054857614281,23
927,"major,",-3.968774950105095e-05,1
928,crime,-0.00039746341045860376,22
929,ridden,-0.0003839481052288344,2
930,societies,-0.0002088495720803015,2
931,attempting,0.0006515547011273763,6
932,via,-0.0008846695296743216,4
933,this?,-0.0004594076115954197,24
934,open,-0.0003574316996816749,27
935,borders?,-3.968774950105095e-05,1
936,safer?,-3.968774950105095e-05,1
937,obviously,-0.0006648653223654746,14
938,isnt,-0.0003800522195914103,5
939,exacly,-3.968774950105095e-05,1
940,"fault,",-3.968774950105095e-05,1
941,kids.,-7.433990288693532e-05,17
942,do?,-0.00023630282423858437,12
943,help?,-1.3886221395296157e-05,3
944,probably,-0.0006161867830150558,56
945,borders,-0.00010264100828673387,4
946,will.,-0.00019109063342916165,3
947,find,3.323211952885689e-05,105
948,peaceful,-0.00020898586228418543,13
949,thehri,-3.968774950105095e-05,1
950,lives.,0.00047742369168171314,34
951,earthquake,0.0008272477304403005,12
952,"thankfully,",0.00127249772138119,2
953,injured,0.0002812748660381136,22
954,"people,",-0.00025803310215022314,42
955,frightened,0.0011299271121644476,1
956,ones.,0.0008429717170396442,6
957,"is,",-0.0002253855615393264,18
958,worse.,-0.0002624096810216886,14
959,"homes,",0.0005447675503741796,4
960,lives,0.00020459267362655197,73
961,particularly,-0.00052990980461681,13
962,stay,-6.444111180773003e-05,25
963,"now,",-0.00018536626486459555,20
964,losing,0.00040167771531027913,22
965,catastrophic.,0.0011299271121644476,1
966,"but,",-0.0006035731344296853,8
967,rebuild,0.0008691439500426492,3
968,let's,-0.000828360863523206,6
969,real,-0.00033702627706392593,34
970,second,-0.00015377335270903817,20
971,cruel,0.00017128873942976247,16
972,nasty,-0.0010044079593555782,6
973,game.,-0.0003202570154480276,3
974,politicians,-0.0010697589183458925,8
975,throw,-0.000566179539901284,7
976,insults,-0.0015580307838687683,2
977,months,0.00034429699767721424,10
978,order,9.136124973222693e-05,34
979,win.,-0.0010668066308073395,5
980,that's,-0.0005927317943007857,65
981,competition,-0.0013799672276066607,2
982,portrays,-0.0015580307838687683,1
983,itself,-0.0007578279901791675,9
984,suddenly,-0.00037705469397085126,6
985,offended,-0.0013753926610719544,3
986,thrown,-0.0006226651410654107,7
987,herself,0.0001182708726443488,9
988,"hypocritical,",-0.0015580307838687683,1
989,weakness,-0.00042567020125109897,2
990,part.,-0.0012455113945905793,2
991,policies,-0.00019040474290250132,8
992,anyways!,-0.0015580307838687683,1
993,cops!,-0.0006863228771999274,2
994,allow,-0.0004893960273034471,10
995,continue,-8.31497527763845e-05,36
996,existing.,-0.0006863228771999274,1
997,sanctioned,-0.0005312225642486131,2
998,mass,-0.00048476180048093696,18
999,murderers,-0.0003929127706980277,2
1000,exist,0.0005287143337509405,5
1001,protect,0.0005110335537298588,50
1002,white,-0.0006880023205475285,30
1003,capitalist,-0.0006863228771999274,1
1004,interests,-0.0005079463181133784,2
1005,slaughtering,-0.000696685940805158,3
1006,hundreds.,-0.0006863228771999274,1
1007,deceively,-0.0006863228771999274,1
1008,destroy,-0.0003351258491975955,10
1009,concept,-0.0010505545754211376,3
1010,hesitation,-0.0006863228771999274,1
1011,remorse.,-0.0003105731332379946,2
1012,enemies!,-0.0006863228771999274,1
1013,divers,-0.00010292970954272582,2
1014,dead,0.00019523105602602678,30
1015,florida,-0.0002561051940850234,4
1016,cave,-0.0003925171132358527,3
1017,system.,-0.0003028683698342622,7
1018,sad.,0.00039816914346032573,41
1019,depressed,0.00018454197619304424,6
1020,perhaps,-0.0004005061486359132,13
1021,gone,0.00012157771305942092,21
1022,far,-0.00013766986671481267,43
1023,sign,-0.0002938783544497999,8
1024,saying,-0.00046686860657847403,14
1025,"to,",0.00038001150409488425,3
1026,"still,",8.204259073522733e-05,2
1027,died.,0.0003002949449002652,23
1028,experienced,0.0007576282226230736,5
1029,"survived,",0.0007658325015366548,1
1030,didn't.,0.0007658325015366548,1
1031,friends,0.00023583694790975943,25
1032,dearly,0.0007658325015366548,1
1033,missed.,0.0011125851574759812,2
1034,pray,0.0011096677258197573,14
1035,families.,0.0008713617358655207,11
1036,participating,-0.0006867301774173029,1
1037,fund,-0.0006867301774173029,1
1038,raising,-0.0006020383214664962,6
1039,event,-0.0005650307705424419,13
1040,pies,-0.0006867301774173029,1
1041,faces,-0.00047667121065182077,4
1042,little,-0.0001957577782227352,84
1043,bit,-0.0005837293694267569,35
1044,rough,0.0004274963917881298,3
1045,guy,-0.0007620295210705306,63
1046,pie,-0.0009473954978567573,3
1047,somehow.,-0.00028463404559128473,2
1048,pretty,-0.0005813516396610071,72
1049,seek,0.0008463514643133627,8
1050,medical,0.00039851510930015855,16
1051,injuries,-0.0003238344332799979,13
1052,face.,-0.0001029196639097386,6
1053,killing,-0.00029653101577905997,48
1054,indonesia,0.00012898617238985108,8
1055,likely,-0.0004577630931864842,21
1056,related,-0.00040875962827688757,10
1057,muslims.,-0.0005713920977236834,4
1058,overall,-0.0011025903772900578,7
1059,surprised,-0.0008083253126247186,15
1060,"news,",-0.00039669182820777375,5
1061,islam,-0.00018971830299885066,2
1062,religion,-0.0005678430731803486,18
1063,holds,0.0005420079644708646,2
1064,radicals,-0.00018971830299885066,1
1065,proof,-0.0007291772389089602,5
1066,top,0.0001312271445583046,10
1067,leaders,-0.0003038773446146858,10
1068,support,-0.00017638804055777698,36
1069,oppression.,-0.00018971830299885066,1
1070,hajibs,-0.00018971830299885066,1
1071,muslim,-0.0005916434865627501,20
1072,countries,7.517412786788549e-05,59
1073,pathetic,-6.188454361917037e-05,3
1074,men,-0.0003764513382064429,43
1075,afraid,-0.00037489355034778124,17
1076,women.,0.0001767493714913447,5
1077,guys,-0.0007494499832330167,17
1078,basically,-0.00033204647578816094,20
1079,mad,-0.001135272683646904,7
1080,local,-0.00028098584632935483,24
1081,wildlife,8.97900646223856e-05,14
1082,refuge.,0.0008314200089857121,2
1083,militia,-0.0013840272928045275,2
1084,together.,0.00023665433934583972,9
1085,guns,-0.0005784419709871155,17
1086,watching.,-0.0013154919810669222,1
1087,group,-0.00039571796075060415,32
1088,involved.,-0.0004229675740007602,6
1089,someone.,-0.00036729073675025297,7
1090,far?,-0.0013154919810669222,1
1091,do.,-0.000443575933192066,25
1092,thing,-0.0004061560724105302,97
1093,much.,-0.0006604612076489739,8
1094,mean,-0.0002758741775288658,33
1095,took,-0.0004035743080919215,22
1096,federal,-0.0005155606944389232,13
1097,land.,0.0007860631039050551,10
1098,matter,-0.0005500193209862419,35
1099,stand,-0.000610264148254177,23
1100,for.,-0.0010691397156513617,6
1101,reallly,-0.0006961735494238989,1
1102,poor,0.0002770336333843921,78
1103,same,-0.00029804580777012237,66
1104,problems,-0.00021909455965334168,54
1105,rich,-0.0007111733008359924,13
1106,keeping,-6.956352377704371e-05,11
1107,down.,0.00011333307156752153,7
1108,pretend,-0.00047258985321567106,4
1109,racial,-0.0005660739258291868,8
1110,"struggle,",-0.0006961735494238989,1
1111,suspect,-0.0006065494115460031,8
1112,largely,-1.9177113003365776e-05,3
1113,filthy,-0.00031191804462145633,3
1114,empathy,-0.0003399953107413012,4
1115,rest,6.28188994337601e-05,19
1116,global,-2.8082039483191842e-05,39
1117,gender,-0.00035270038977974614,7
1118,gap,-0.0006295703827346224,10
1119,equal,-0.0003871305370977703,5
1120,until,-0.0002274360105778788,32
1121,2196,-0.000670946667962653,1
1122,disturbing.,-0.00022715932911448062,7
1123,"and,",-0.00028868199136203055,8
1124,wonder,-0.00026729259576986414,69
1125,women,-0.0002469326301004782,81
1126,dropped,-0.0006646724684670365,2
1127,workforce,-0.000670946667962653,2
1128,globally?,-0.000670946667962653,1
1129,did,-0.00026144351778064224,184
1130,30,-0.00016549326841192803,6
1131,employment.,-0.000670946667962653,1
1132,"if,",-0.0003553706646679681,2
1133,"age,",-0.00036065902032030787,4
1134,you'd,-0.0005159852303372646,10
1135,women's,-0.0009278278569517321,2
1136,participation,-0.00041635538864094693,2
1137,"increased,",-0.000670946667962653,1
1138,decreased.,-0.0001033558132725274,3
1139,spill.,9.016636779468475e-05,2
1140,though,-0.00016271193520317261,44
1141,"digging,",-0.00014743233546217501,1
1142,"wrong,",-0.00015375612523583002,7
1143,severe,2.468956887564911e-05,19
1144,consequences.,0.00016569287165995976,6
1145,birds,0.00023098804972151014,7
1146,sea,0.0003565170925329824,15
1147,"life,",-4.4792527796249516e-05,18
1148,affected.,0.0002712781843112092,4
1149,companies,-0.0008327072099563656,16
1150,profit,6.315588318206742e-05,4
1151,"from,",-0.00014743233546217501,1
1152,safety,-8.08654721422767e-05,17
1153,"precautions,",-0.00014743233546217501,1
1154,avoid,-0.00022605319568287993,10
1155,accidents,0.00024165723693666527,10
1156,happening.,-0.0004370741441365274,19
1157,industry,-0.0009251363077511361,8
1158,creates,-0.00014743233546217501,1
1159,"often,",-0.000250558325470062,2
1160,wrong.,-0.0007799758830140509,20
1161,"does,",-0.00014743233546217501,1
1162,catastrophic,-0.0007111923251845079,2
1163,area.,0.00010400941512858235,16
1164,rely,5.8185245112585766e-05,6
1165,"tourism,",-0.00014743233546217501,1
1166,oceans,0.00013116194523345114,4
1167,spilling,-0.00014743233546217501,1
1168,onto,-0.0006136075646060406,7
1169,answer,-0.0005554801534610951,8
1170,beautiful,0.000818818562435941,10
1171,hi!,-0.0010629010667253169,1
1172,hate,-0.00043027767677723626,73
1173,pipeline,-0.0008192908062276382,7
1174,chance,-3.5066536381599855e-05,31
1175,working?,-0.0010629010667253169,1
1176,unfortunately.,8.068474393136667e-05,3
1177,"skeptical,",-0.0011724131206483435,2
1178,"again,",-0.0004769964696086105,19
1179,"far,",0.0003682332060841039,3
1180,think.,-0.0002653557371145925,6
1181,actions,-0.00053791542335614,17
1182,"point,",-0.0009575668742434749,6
1183,anyway.,-0.0002904414296015842,6
1184,brings,9.693083038886963e-06,9
1185,great,0.00022163592378972354,56
1186,sorrow,0.0013960554214446574,2
1187,tell,-0.0002076613847912189,40
1188,horrific,0.0006268126097458278,7
1189,incident,4.279750000778726e-05,15
1190,children,0.0007667224445993136,106
1191,mechanical,0.0008539795082854577,2
1192,failure,-0.0003180870444785645,5
1193,amusement,8.248568901528109e-05,5
1194,park.,0.0005300616693502509,2
1195,truly,-5.125492865560915e-05,17
1196,disturbing,-3.187338318071308e-05,26
1197,happened.,6.741456964143976e-05,19
1198,thee,0.0015586484127951886,1
1199,lsot,0.0015586484127951886,1
1200,both,0.00021198038066675312,49
1201,watched,0.0015586484127951886,1
1202,drown,0.0013422147906283044,3
1203,her!,0.00046848275561387707,1
1204,received,0.000635092735701186,7
1205,twitter?,0.00046848275561387707,1
1206,cyber,0.00046848275561387707,1
1207,bullying,-0.00032213932817224333,7
1208,sure.,-0.00041436878647750235,3
1209,cannt,0.00046848275561387707,1
1210,"me,",-7.849607952021035e-05,17
1211,scary!,-0.00011603503293006016,3
1212,cancel,0.00024157550909838693,2
1213,account,-0.0005636486915215263,12
1214,ughhh!,0.00046848275561387707,1
1215,bullies,-0.00023702528746374205,2
